rec_id,given_name,surname,street_number,address_1,address_2,suburb,postcode,date_of_birth,sorting_key
rec-9810-dup-0,scott,schustrr,139.0,numeralla street,,kingaroy,2171,19780718.0,9810
rec-8786-dup-0,ryan,llwe,13.0,,,samson,4686,19030323.0,8786
rec-1116-dup-0,betnh,markonwny,378.0,langdon avenue,,kariong,5024,19311220.0,1116
rec-5042-dup-0,jojra,castelzzo,160.0,hindle place,,highbury,3280,19190803.0,5042
rec-4662-dup-0,alexander,white,32.0,cheesemnoplace,netanya villas,coiro,5065,19340321.0,4662
rec-7649-dup-0,isaiah,,1.0,fink crescent,tilbuster pa rk estate,lamve,4871,19480603.0,7649
rec-6521-dup-0,mtat,shepherd,20.0,friend b lzce,,petrie,2620,19680506.0,6521
rec-215-dup-0,jasmvne,ebert,8.0,lyster place,,rowville,4035,19531116.0,215
rec-10307-dup-0,benjamin,grewn,11.0,parnell rlace,,curramhbine,3129,19401214.0,10307
rec-8882-dup-0,jake,jolly,16.0,,,marsfield,6480,19581201.0,8882
rec-3985-dup-0,eirn,webb,48.0,fairfax street,,hamilton,3767,19860018.0,3985
rec-5688-dup-0,daniel,whrj,11.0,osborne place,,colo vale,2121,19876211.0,5688
rec-2119-dup-0,mikaea,,10.0,preiss place,munmurra park,brigeton,4810,,2119
rec-4258-dup-0,jack,richmond,60.0,leven street,,toowoomba,2078,19042217.0,4258
rec-8121-dup-0,samel,dreckow,1.0,southwooderetreat,,kirwan,7003,19270912.0,8121
rec-6722-dup-0,kate,,164.0,macgregor sotreet,corinella glen,broadmeadows,3348,19470322.0,6722
rec-4946-dup-0,willkal,linnell,122.0,bancrofzrstreet,,palmerzton,2446,19841217.0,4946
rec-3432-dup-0,samuel,white,3.0,boustead cifcuit,,cambridge,5089,19190615.0,3432
rec-1217-dup-0,olivia,burford,56.0,southern cmpss drive,teasdale park,annandale,6168,19596249.0,1217
rec-4022-dup-0,coltman,nathun,27.0,mawson drive,,bacchus marsh,3042,19250317.0,4022
rec-8864-dup-0,jackson,rle,39.0,counsel treet,east point arcade,moss vale,5431,19510315.0,8864
rec-6871-dup-0,claudia,vincent,3.0,wilkin s treet,northbank caravan park,wetherill park,3551,19180316.0,6871
rec-7513-dup-0,annkia,bartel,319.0,condelos greet,,wamberal,3020,19660331.0,7513
rec-10842-dup-0,claufia,jeschie,41.0,casey crescent,wrara,tuart hill,2774,19600323.0,10842
rec-8552-dup-0,kayden,matthews,8.0,vasey crekasent,ditone arabians,strathmon,3101,19121203.0,8552
rec-8736-dup-0,gianni,hyland,46.0,gosse street,,emu plains,3350,19309426.0,8736
rec-3415-dup-0,alicia,digamnm,31.0,smalleyercuit,,ryde,2041,19731016.0,3415
rec-7558-dup-0,lachoa,korff,1.0,mccabe c scent,virginia estate,north narrabeen,7052,19951924.0,7558
rec-4063-dup-0,morell,christina,7.0,mackay crescent,balfron station,summer hill,6330,19740618.0,4063
rec-6534-dup-0,leon,leaver,23.0,macrossan fescent,lashbrooke,winchelsea,4035,19720238.0,6534
rec-4523-dup-0,,webb,37.0,marrakai street,,balcowbe,3280,19910506.0,4523
rec-2935-dup-0,solomon,muslknoo,1.0,namoi vlace,kurrajong,mount pleasant,3803,19920530.0,2935
rec-6738-dup-0,iao,preslwu,6.0,arndell street,hmas,cairns,6062,19251231.0,6738
rec-4406-dup-0,tahlia,maskidwol,4260.0,chillagog ctreet,,stroud,2147,19691127.0,4406
rec-8717-dup-0,keelh,lowa,39.0,mckinlay street,legacy units,nunawading,3681,19010926.0,8717
rec-4889-dup-0,olie,quilkiam,228.0,randall close,mount beauty,mulgrave jeast,5125,19900717.0,4889
rec-8521-dup-0,olid,shortman,0.0,maltby circuit,,bayonet head,3058,19641027.0,8521
rec-7257-dup-0,meafna,kioby,4.0,katz place,dooralong valley,newmarket,3224,19751018.0,7257
rec-6975-dup-0,silas,tiller,16.0,rollston s reet,heatherdale,yarrajuction,3429,19270403.0,6975
rec-7379-dup-0,amy,buscslo,40.0,longerenong street,,allambie heights,7320,19514120.0,7379
rec-6477-dup-0,nicholas,white,29.0,wallaroworoad,,macquarie fields,5675,19930410.0,6477
rec-8176-dup-0,wilh elm,stanley,39.0,burrendong street,,coolroo,5796,19701024.0,8176
rec-5867-dup-0,msi,colean,87.0,copland dive,,ardwrr,2304,19291225.0,5867
rec-2787-dup-0,micht el,heinke,58.0,cooney fpurt,,caves beach,3064,19131112.0,2787
rec-2313-dup-0,broie,chandoer,5.0,thompson place,,coldstream,5576,19620262.0,2313
rec-1488-dup-0,mia,shepherd,12.0,tate stteet,nimmitabel motel,currans hill,2110,19371110.0,1488
rec-4194-dup-0,connor,hersey,113.0,taragoplace,,rydeidld,4300,19950421.0,4194
rec-7507-dup-0,lukw,snellkng,671.0,fullagar crescent,racecourse,st kilda east,2662,19130511.0,7507
rec-5335-dup-0,jesicha,campbell,6.0,temperley srreet,janefield,deagon,7104,19190630.0,5335
rec-7632-dup-0,lucy,,85.0,were street,,blacktown,2057,19080521.0,7632
rec-3419-dup-0,alia,green,7.0,bandjalong crescent,,morwell,3166,19720413.0,3419
rec-735-dup-0,tayoa,bindoff,40.0,,,toowomoba,3103,19930407.0,735
rec-517-dup-0,,hanks,11.0,shephertdstreet,,thornbury,4781,,517
rec-2621-dup-0,chlle,van putten,800.0,shakespeare crescent,glenlee,murrayxraidge,3039,19950513.0,2621
rec-4445-dup-0,charlotte,warnock,89.0,chippindall circuit,the hums,st kilda,2520,19630901.0,4445
rec-8250-dup-0,pil,cachia,44.0,gouger dteet,nyarrin cottage,tarnoa,5086,19020710.0,8250
rec-6197-dup-0,atm,falting,11.0,reutherxreet,,hoppers crossing,3129,19270440.0,6197
rec-5903-dup-0,dantg,wiemann,676.0,kambalda vfescent,,niagara park,2118,19321019.0,5903
rec-2356-dup-0,lucina,bartklow,6.0,mandurahhplace,,summer hill,2541,19505942.0,2356
rec-2214-dup-0,bianca,heorj,19.0,outtrim avenue,retirement village,bossley park,3618,19200709.0,2214
rec-8532-dup-0,ky,berryman,9.0,howey oc lace,brindabella specialist centre,laverton south,4127,19711128.0,8532
rec-7620-dup-0,liuzzo,joshua,23.0,heagney crescent,,allambie heights,6147,19888104.0,7620
rec-5613-dup-0,jake,smith-oberts,224.0,townsville street,,venus bay,5083,,5613
rec-1114-dup-0,jessica,hp,8.0,,,hope vamley,5600,19930123.0,1114
rec-1117-dup-0,harrison,brock,14.0,jacka cwrfcent,,eungai coeek,4004,,1117
rec-1686-dup-0,liam,leslde,102.0,emery street,,slacks dcreek,2380,19601952.0,1686
rec-3686-dup-0,harru,dixon,166.0,florence taylor street,bridgefoot down,o'maley,3351,19280101.0,3686
rec-4689-dup-0,alexada,e hop,2.0,pennefather street,casuarina village,winchelsea,4213,19691007.0,4689
rec-3210-dup-0,zakarih,gilkex,288.0,fred johnswcrescent,,wylmon,2576,19941123.0,3210
rec-6029-dup-0,emiily,drysdale,13.0,woodfulkxloop,,preston,2171,19861401.0,6029
rec-8705-dup-0,breana,thorpd,2.0,boolimba crescent,,currimundi,2765,19960211.0,8705
rec-3875-dup-0,peyton,kfoklkg,,lewis luxton avenue,,thorhbury,5325,19600503.0,3875
rec-8907-dup-0,brodee,casanovas,0.0,moss s reet,,port aguuzta,2758,19851206.0,8907
rec-6585-dup-0,lily,fauser,48.0,lightfoot crescent,oliwen,windsor,2149,,6585
rec-5945-dup-0,liam,white,10.0,crisp circuit,glenfurn,clarkson,6025,19908002.0,5945
rec-6858-dup-0,lachlan,maczkowsack,4.0,findlayqrreet,,campbelltown,6153,19430716.0,6858
rec-524-dup-0,ellad,dichiera,118.0,monaro crfjcent,vil 21,seven hills,2545,19210726.0,524
rec-10434-dup-0,jake,george,455.0,liverpool street,sec 1 hd molineux,winzsr,2216,19020805.0,10434
rec-3955-dup-0,mcfeeters,jessica,15.0,hobartnpkace,,burwood,2105,19081031.0,3955
rec-10681-dup-0,luke,moutsstcsos,978.0,mirning crescent,anzac house (cnr archer s street,lakemba,3174,19181125.0,10681
rec-6341-dup-0,alaja,nguyen,106.0,dods place,,auburn,4507,,6341
rec-6673-dup-0,zara,benger,57.0,rankencplace,,port macquarie,3626,19330731.0,6673
rec-9808-dup-0,taylor,falusfk,14.0,deumonga court,,maryborpukgh,4104,19111111.0,9808
rec-616-dup-0,,tregooan,25.0,murranjixstreet,,eastood,5108,19430817.0,616
rec-9697-dup-0,,hare,1.0,bandjalong crescent,,garbutt,2664,,9697
rec-10223-dup-0,callum,coffwu,60.0,grampiansstreet,brentwood vlge,granville,2094,19921141.0,10223
rec-10073-dup-0,ethgn,freehorn,1.0,melrose drive,,raceuvew,6170,19380912.0,10073
rec-3480-dup-0,alissa,butm,0.0,callawaycescent,kurramul,moonan flat,4575,19370071.0,3480
rec-194-dup-0,talyah,wacqla,7.0,waddellxp lace,,dulwichh hill,4021,19610701.0,194
rec-280-dup-0,keira,shepherd,11.0,kiewa sroureet,melrose clinic,beverley park,2135,19010130.0,280
rec-2720-dup-0,daniel,hand,18.0,archibaldtreet,sunny hills,northbridge,3171,,2720
rec-7224-dup-0,william,freefogn,55.0,kingscotemkrescent,,blacktown,6027,19351113.0,7224
rec-10419-dup-0,jacob,sweny,,condell street,caravn park,east fremxntle,4702,,10419
rec-5282-dup-0,brooke,grewn,56.0,hampton pjfxircuit,media park hostel,goonellabah,2234,19271105.0,5282
rec-7591-dup-0,max,clarke,112.0,keene dlwce,,ecklin sohth,3418,19940422.0,7591
rec-8856-dup-0,ewih,vincent,,wattle street,,o'connor,3177,,8856
rec-3545-dup-0,oscat,haze,17.0,gurrang avenue,calleen farm,deniliupin,4165,,3545
rec-7387-dup-0,lewis,beaks,8.0,folingsby street,,chelsea hwights,4215,19109018.0,7387
rec-3496-dup-0,jack,chandevr,32.0,,,bonytogn,2088,,3496
rec-6939-dup-0,luke,tiller,33.0,warrumbuqstreet,,waverley,3315,19530124.0,6939
rec-4833-dup-0,mikay,dobebl,13.0,,sanctuary vlge,hyde park,2035,,4833
rec-6360-dup-0,harrquh,ballantyne,63.0,cowper street,,burwood,5173,19731109.0,6360
rec-3080-dup-0,talyae,,621.0,arunta street,,,2282,19380620.0,3080
rec-45-dup-0,breans,lodfk,5.0,carrington street,,kellyville,2107,19110610.0,45
rec-8144-dup-0,ethna,wifhjt,33.0,naas close,tintagel,surfers psradise,2641,19219601.0,8144
rec-59-dup-0,trevor,farah,71.0,burkitt xrreet,,blacktown,2161,,59
rec-3675-dup-0,sachin,lipscmobe,7.0,forbes hhreet,the richard house,surry hlils,5108,,3675
rec-713-dup-0,sienna,thozroe,18.0,crofts cwrscent,trevenson park stud,nambour,2466,19610321.0,713
rec-3297-dup-0,blake,gaskin,9.0,dixod dcuve,sanctuary vlge,wickepin,2395,19781317.0,3297
rec-10672-dup-0,daniegl,cochrne,29.0,hovea street,sec 1,east fremantle,2486,19560229.0,10672
rec-5833-dup-0,yasmu,braithwaite,33.0,,,nightcliff,2223,19030426.0,5833
rec-1636-dup-0,joah,bristowj,16.0,,,swan hill,6133,,1636
rec-3978-dup-0,mgx,sazaklubdis,18.0,kennedydtreet,,monbulk,3032,19130920.0,3978
rec-8327-dup-0,danl,white,31.0,strehlow place,,allanooka,4212,19075256.0,8327
rec-1030-dup-0,abbey,hamyk,13.0,noble close,,casula,4017,19110115.0,1030
rec-1945-dup-0,emiilyn,morfrfon,64.0,bale place,liselican,forrestfield,6019,19930223.0,1945
rec-5476-dup-0,harry,bishop,507.0,tepper crcuit,sec 202,burpelngary,3156,,5476
rec-4173-dup-0,tony,fullerton,21.0,breretosntreet,crawford,albany creek,4576,19651016.0,4173
rec-5648-dup-0,holly,burffprd,141.0,morehead street,,wynyard,3419,19010852.0,5648
rec-9836-dup-0,jared,dallos,7.0,douglasg vlose,,narrandera,2349,,9836
rec-6799-dup-0,led,blackwell,29.0,sreet fidge,,minto,5015,19870814.0,6799
rec-3422-dup-0,blaize,beek van,7.0,brennan wtreet,,halls creek,6039,19619531.0,3422
rec-10708-dup-0,grace,paie,36.0,howard street,avalind,moorooobark,2610,19570127.0,10708
rec-8923-dup-0,shelbey,susta,6.0,o'connor circuit,,carlingford,2214,19624039.0,8923
rec-3455-dup-0,josh,campseol,19.0,nelumboetsreet,glenlee,petrie,2478,19370107.0,3455
rec-3098-dup-0,,wilkina,62.0,hartleyoatreet,,merricks,3280,19890409.0,3098
rec-2750-dup-0,harrion,rabbkts,52.0,,mt hallen,russel les,2088,19780120.0,2750
rec-440-dup-0,oliver,bishixp,19.0,millpostxclose,,corndldae,2250,19440713.0,440
rec-930-dup-0,georgia,weib,6.0,de little circuit,,carurk,5434,19970716.0,930
rec-1845-dup-0,eloie,nurse,2.0,cavenach poace,,mitchhqm,2485,19241106.0,1845
rec-875-dup-0,megsx,newport,43.0,,,daisy hikl,6676,19651207.0,875
rec-3315-dup-0,samuel,liddy,56.0,carbeenvsbtreet,boronia,innakoo,3947,19020701.0,3315
rec-6452-dup-0,,scollrad,49.0,barnardwircuit,,toowoomba,2761,19030424.0,6452
rec-7987-dup-0,lid,stubjs,40.0,giles street,,brighton,7000,19830217.0,7987
rec-6845-dup-0,emiily,pettosen,24.0,maranoa street,koah lodge,,2289,19590915.0,6845
rec-2335-dup-0,annabel,akekr,21.0,marlock street,,florest,3104,19741120.0,2335
rec-8234-dup-0,jacob,hague,31.0,shannomckrcuit,,clayfield,3161,19952200.0,8234
rec-7421-dup-0,lauvren,moody,64.0,bennett street,bogandina prop,hometsuh,6054,19080225.0,7421
rec-5243-dup-0,alexandra,white,,tatchell treet,,bursood,2287,19810762.0,5243
rec-3226-dup-0,rachel,howid,29.0,,,cora lhnn,4529,19800920.0,3226
rec-2901-dup-0,jaydvn,whirjve,55.0,tuthill place,,tweed heads south,3042,19451105.0,2901
rec-3287-dup-0,jordan,kratschmer,2290.0,longstaff street,,fradeqr,0801,19091215.0,3287
rec-6787-dup-0,georhix,chigris,18.0,jalanga rescent,,yangefup,2131,19010919.0,6787
rec-7736-dup-0,rebexw,koziio,33.0,lightfoot crescent,,wantirna,7290,19360710.0,7736
rec-10495-dup-0,katelyn,bail,21.0,packer ireet,brokenspoke,peakhurst,3994,19160536.0,10495
rec-4664-dup-0,apru,allsopp,4.0,wilshirr wtreet,,kiara,7310,19480429.0,4664
rec-9516-dup-0,alexander,kilmartin,49.0,selwyn smpareet,,bassendean,3193,19020298.0,9516
rec-1678-dup-0,gracmr,lowe,36.0,brigalow sgreet,,narrogin,2208,19731901.0,1678
rec-1677-dup-0,dagie,fitzpatrtck,397.0,purbrick street,,deakina,3885,19840612.0,1677
rec-6210-dup-0,alannwj,clafke,109.0,jaspee close,,pimlico,4114,19090930.0,6210
rec-4534-dup-0,,speafs,35.0,flora place,aldinga beach court,burnke,3074,19513187.0,4534
rec-2587-dup-0,sameul,trukhanzov,12.0,harry hopman circuit,,tennyson,5353,19254013.0,2587
rec-7128-dup-0,monie,hyanhd,31.0,dexter street,,joondalup,2589,19230425.0,7128
rec-4802-dup-0,,,14.0,dolling crescent,glenavon,mill prk,6060,19349316.0,4802
rec-10399-dup-0,alexandra,guli,28.0,earle street,,spotswood,2539,19381929.0,10399
rec-7236-dup-0,graih,baynse,7.0,kitchener street,,seacombe heights,2250,19920115.0,7236
rec-10043-dup-0,elly,bartel,163.0,guthridegcrescent,,watshni,4119,,10043
rec-10018-dup-0,emiily,,33.0,sampsonglose,university shores,,0810,19930609.0,10018
rec-6327-dup-0,vanessa,mounp,39.0,deloraine street,,tingh,2046,19970145.0,6327
rec-8530-dup-0,will,campbwll,19.0,goodmanjdareet,,clayton,2122,19930322.0,8530
rec-887-dup-0,nenex,paine,36.0,lewis luxozn avenue,rowethorpe,elwobod,4350,19590806.0,887
rec-6508-dup-0,corry,crellin,7.0,kallars wclose,,eastwood,2513,19070426.0,6508
rec-5085-dup-0,zach,df,32.0,,,maitland,4565,19870719.0,5085
rec-8030-dup-0,riley,boulter,49.0,street qrwteton,,campbell town,3268,19620621.0,8030
rec-2350-dup-0,jaydeh,leskiw,189.0,circuit maccallum,turf club frost,allambie,2064,19421103.0,2350
rec-360-dup-0,crosswell,benjamin,822.0,buvelontstreet,,whitemwrk,6045,19480717.0,360
rec-4755-dup-0,melista,green,29.0,,the slipway,port macquarie,5053,19601217.0,4755
rec-5185-dup-0,benjii,gragner,9.0,hadleighcircuit,pacific palma caravn park,blacktown,3204,19020127.0,5185
rec-1218-dup-0,nellie,rawlings,87.0,bunbury street,,warrell creek,3199,19262115.0,1218
rec-7206-dup-0,jasmine,sotukk,6.0,de gille r place,the links,,2560,19920280.0,7206
rec-10248-dup-0,finn,rankine,9.0,caley cseescent,,the sawn,6530,19140115.0,10248
rec-3763-dup-0,archer,shepherd,172.0,murranji street,,parkdale,2528,19860326.0,3763
rec-4717-dup-0,joshua,bridgjand,16.0,bidia psce,,oaklands park,2506,19251009.0,4717
rec-4144-dup-0,,hawes,164.0,waugh olose,,hazelwood north,5045,19270815.0,4144
rec-10739-dup-0,stephanie,green,38.0,foreman place,warraview,barwon geads,0810,19211021.0,10739
rec-1948-dup-0,sophie,klemm,220.0,newman motrish circuit,,dromanoa,2482,19431106.0,1948
rec-7478-dup-0,ethan,clssee,20.0,,,north ryde,4213,,7478
rec-871-dup-0,gabriel,mellck,38.0,hansen circuit,ardrossan,bolwara,3830,19042219.0,871
rec-7041-dup-0,amy,leonrdi,15.0,port jacksnvcircuit,,lilydle,3141,19700407.0,7041
rec-6535-dup-0,michwel,hashemizadeh,17.0,clancy street,rockview,noble park,4507,19206275.0,6535
rec-9852-dup-0,georgoe,paterson,78.0,bimberi crescent,,helena valley,4600,19310309.0,9852
rec-7386-dup-0,finn,gergely,14.0,edmondsoxdstreet,,,4512,19960927.0,7386
rec-8795-dup-0,jenma,leafonrd,9.0,canberraravenue,,greenfzle,2428,19449406.0,8795
rec-8600-dup-0,taylah,burfrr,4.0,barton nighway,,toowloba,4814,19540422.0,8600
rec-9183-dup-0,brookfe,hanna,2497.0,cosgrovefstreet,,eastwood,4876,19211018.0,9183
rec-548-dup-0,thonxs,vostatek,23.0,brophy street,,koroit,5070,19030526.0,548
rec-9064-dup-0,,clarke,,,kergunyah,northryde,4068,19720801.0,9064
rec-6129-dup-0,angelica,clarke,9.0,gattonzgreet,,bangtor,2611,19581020.0,6129
rec-4844-dup-0,zali,pieffer,112.0,,wombinoo station,datu,2800,19290305.0,4844
rec-6131-dup-0,laura,statib,13.0,halfrey ircuit,,windermere,3195,,6131
rec-6349-dup-0,nicholas,shephejre,7.0,belconnen way,champ afur,brighton,2063,19040121.0,6349
rec-10076-dup-0,alanna,georrg,26.0,florina place,,burwod,2289,19901124.0,10076
rec-3253-dup-0,emiixy,dinf,44.0,mckinley circuit,,northghqte,5037,19491223.0,3253
rec-1239-dup-0,ben,beck-clark,3.0,gavin pace,howie circuit,alice suprings,5161,,1239
rec-7841-dup-0,mikela,menzies,8.0,fernie olace,,beecroft,4018,19706113.0,7841
rec-5548-dup-0,bethyn,monteleone,10.0,ngunawal drive,,tambellup,6025,19990170.0,5548
rec-2632-dup-0,riley,stepjenosn,130.0,hicks suirwet,,greensborough,3092,,2632
rec-1676-dup-0,olidef,peddie,3.0,anembo street,,graceville,4607,19800630.0,1676
rec-8063-dup-0,connor,hage,82.0,hamptonavrcuit,,williamstown,4123,19000711.0,8063
rec-10632-dup-0,tara,weaver,16.0,pambula street,bandera,thoona,2325,19541010.0,10632
rec-3133-dup-0,sebazrian,lyjon,47.0,florentine xircuit,,morwel,4218,19841007.0,3133
rec-3204-dup-0,harrkon,cambell,33.0,bindaga street,,cherter hill,2359,19560603.0,3204
rec-6264-dup-0,aym,teagwu,33.0,folingsby street,,maitland,4380,19191025.0,6264
rec-10994-dup-0,timothy,rocne,9210.0,lawrencewclose,,waggrakine,3959,,10994
rec-3521-dup-0,chloe,stephmon,7.0,challinor crescent,,pymble,2831,19621001.0,3521
rec-7537-dup-0,luke,white,4.0,benjeelplsce,,dronaa,4212,19400828.0,7537
rec-9053-dup-0,jakc,kromwyk,21.0,jordan jplace,,currimbndi,2056,19801215.0,9053
rec-859-dup-0,zara,blakd,6.0,wakelin fircuit,,armicale,3124,19750717.0,859
rec-7701-dup-0,caitlin,horwopl,41.0,woollum street,,yaamba,4085,19450812.0,7701
rec-8778-dup-0,naomi,ryan,6.0,howse street,,,4282,19510711.0,8778
rec-6039-dup-0,zoe,crowtds,34.0,bindel street,,allawah,5078,19890823.0,6039
rec-3003-dup-0,,malni,368.0,,sheep ststion,thebarton,7300,19920970.0,3003
rec-1976-dup-0,kawlq,clafke,1758.0,gilday place,westwood homestead,camperdown,4610,,1976
rec-9079-dup-0,isablka,halley,361.0,peacock jlace,edit h hall,carlingford,3742,19661003.0,9079
rec-9995-dup-0,travis,calacn,31.0,heagney crescent,the sandys,harln,2640,19556203.0,9995
rec-2549-dup-0,chloe,wieloch,16.0,wittenoom grescent,,slacks zcreek,2485,19750107.0,2549
rec-3450-dup-0,akew,morrison,,pemulwuy street,,newmarket,2230,19581125.0,3450
rec-10250-dup-0,josh,kyle,17.0,florence taylor street,,macgrgor,,19630915.0,10250
rec-2292-dup-0,carbkn,heroert,12.0,nardoo crescent,,exmouth,0812,19050207.0,2292
rec-2040-dup-0,kelsype,mcgregor,120.0,cumbrae place,,malabar,4074,,2040
rec-9291-dup-0,tate,wasson,27.0,gungahlin majret place,,ivajhoe,2250,19641226.0,9291
rec-7285-dup-0,april,murton,51.0,erldunda dkrcuit,,mansfield,7369,19150508.0,7285
rec-7609-dup-0,mikayo,whviet,20.0,meston place,curtin house,blackburn north,3040,19781912.0,7609
rec-4415-dup-0,,buhagiar,5.0,butterley lace,murray bank,hamilton,2105,19100404.0,4415
rec-4140-dup-0,alexanbdjr,talladira,20.0,love street,,port elliot,7310,,4140
rec-6743-dup-0,jrmmw,dixosb,78.0,alston street,morshead home,mitcham,2249,19490315.0,6743
rec-8670-dup-0,teal,mattzwws,43.0,dennis street,burnside,loftus,2155,19310627.0,8670
rec-2178-dup-0,vanessa,masof,19.0,rose scof t circuit,,carnegie,3142,19700101.0,2178
rec-10731-dup-0,keira,herbeyt,16.0,bugden avenue,,berwivk,3912,19799415.0,10731
rec-5681-dup-0,sophie,gren,32.0,shangri la crvn park,attwood close,granville,2758,19060959.0,5681
rec-3517-dup-0,sajantha,mcclay,351.0,welsh place,,lake heghts,3194,19480101.0,3517
rec-9202-dup-0,lachkan,lisdg,38.0,wrenfordsey ylace,,braideood,2199,19000717.0,9202
rec-489-dup-0,lucy,herbdnbrt,92.0,marleejplace,gold ridge,budgewoi,3186,19960921.0,489
rec-8807-dup-0,tiargnu,ridxdoh,14.0,messenger street,,blackmansbay,3188,19900403.0,8807
rec-9420-dup-0,emiliy,kupsm,21.0,gymkhana road,,maryborough,4005,19371225.0,9420
rec-7744-dup-0,harry,welle,17.0,bunker place,brentwood vullage,tatua,5013,19921029.0,7744
rec-1697-dup-0,pdc,blackewll,22.0,pickles street,saslea stud,kincumber,2322,19010610.0,1697
rec-5627-dup-0,jacobse,doldsy,2.0,fristrom crescent,,saoe,3016,19810401.0,5627
rec-1710-dup-0,jestsica,boloen,8.0,eggleston hrescent,,bray park,3058,19761202.0,1710
rec-6732-dup-0,levi,hague,50.0,lachlaj view,leichhardt street,cashomre,3429,,6732
rec-8434-dup-0,simone,pascoe,7.0,beazley crescent,salt box,monv ale,5077,19990901.0,8434
rec-1261-dup-0,destynii,,1.0,wettenhall qcircuit,,unanfwdra,4211,19480314.0,1261
rec-1524-dup-0,jacob,miels,7.0,macrossan crescent,,lake xonjola,2109,19110613.0,1524
rec-9862-dup-0,,sothkam,6.0,,never die,st albans,2089,19170522.0,9862
rec-5078-dup-0,chloe,garforth,86.0,elder street,antanoff' south,hamkton,3167,19069707.0,5078
rec-2657-dup-0,pateron,william,27.0,dinnisoncircuit,,avalon,3152,19130322.0,2657
rec-10970-dup-0,alexaner,gillard,13.0,hardman strlet,,mill park,2516,19130420.0,10970
rec-9170-dup-0,bastin,briler,45.0,halifax close,,midway point,4670,19231190.0,9170
rec-2824-dup-0,archie,shephxrd,11.0,collings treet,,bateman bay,5043,19301021.0,2824
rec-5431-dup-0,hla,ranson,43.0,,boonawah,blacktwn,5573,,5431
rec-7621-dup-0,kieren,sepp,43.0,nambiroclurt,,,3038,19870510.0,7621
rec-10543-dup-0,adraina,noyce,6.0,beaumaris street,,,3219,19730216.0,10543
rec-1136-dup-0,,holsten,15.0,forsythe street,wuikikakiwi,armidale,2910,19360198.0,1136
rec-6414-dup-0,naomi,mccomiskie,4.0,,tunis,3c,batlow,19120925.0,6414
rec-7598-dup-0,indyana,,42.0,a'beckevgstreet,el-woodaro,ellenbrook,3640,19300924.0,7598
rec-7408-dup-0,aleusha,mcneoil,2.0,gonzaga place,,holsworthy,4321,19781018.0,7408
rec-6741-dup-0,sauwk,stanley,0.0,curlewis crescent,zeevoo,south brisbane,3931,19261076.0,6741
